;sample_full;tax_rank;taxid;abundance;Kingdom;Phylum;Class;Order;Family;Genus;Species
457;ProPSaltg3;2;N22382_8212;0.03111824;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
458;ProPSaltk1;3;N22382_8212;0.029004573;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
459;ProPSaltk2;3;N22382_8212;0.075512632;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
460;ProPSaltk3;3;N22382_8212;0.074752345;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
461;ProPSneug1;3;N22382_8212;0.120173971;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
462;ProPSneug2;2;N22382_8212;0.078515076;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
463;ProPSneug3;2;N22382_8212;0.096351461;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
464;ProPSneuk1;3;N22382_8212;0.052585561;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
465;ProPSneuk2;3;N22382_8212;0.057914364;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
466;ProPSneuk3;3;N22382_8212;0.0169893;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;NA
467;ProLAaltg1;9;N67867_6805;0.003087373;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
468;ProLAaltg2;9;N67867_6805;0.002782194;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
469;ProLAaltg3;8;N67867_6805;0.011941848;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
470;ProLAaltk1;17;N67867_6805;0.0004321;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
471;ProLAaltk3;15;N67867_6805;0.002388781;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
472;ProLAneug1;7;N67867_6805;0.0151399;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
473;ProLAneug3;12;N67867_6805;0.001999535;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
474;ProLFaltg1;7;N67867_6805;0.012605851;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
475;ProLFaltg2;6;N67867_6805;0.007315522;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
476;ProLFaltg3;12;N67867_6805;0.000845229;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
477;ProLFaltk1;19;N67867_6805;0.001389965;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
478;ProLFaltk2;17;N67867_6805;0.001414558;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
479;ProLFaltk3;18;N67867_6805;0.000583788;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
480;ProLFneug1;6;N67867_6805;0.002263598;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
481;ProLFneug2;14;N67867_6805;0.000233809;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
482;ProLFneug3;4;N67867_6805;0.007873588;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
483;ProLFneuk2;18;N67867_6805;0.000421702;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
484;ProPAaltg1;11;N67867_6805;0.006236252;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
485;ProPAaltg2;6;N67867_6805;0.019604931;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
486;ProPAaltg3;6;N67867_6805;0.012628425;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
487;ProPAaltk1;7;N67867_6805;0.013738915;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
488;ProPAaltk2;10;N67867_6805;0.005665722;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
489;ProPAaltk3;10;N67867_6805;0.006862745;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
490;ProPAneug1;4;N67867_6805;0.035189369;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
491;ProPAneug2;4;N67867_6805;0.017637025;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
492;ProPAneug3;3;N67867_6805;0.062695266;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
493;ProPSaltg1;9;N67867_6805;0.008221732;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
494;ProPSaltg2;5;N67867_6805;0.010345533;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
495;ProPSaltg3;9;N67867_6805;0.003253896;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
496;ProPSaltk1;12;N67867_6805;0.001879346;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
497;ProPSaltk2;9;N67867_6805;0.003079292;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
498;ProPSaltk3;6;N67867_6805;0.01249924;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
499;ProPSneug1;11;N67867_6805;0.004215457;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
500;ProPSneug3;9;N67867_6805;0.008428588;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
501;ProPSneuk1;15;N67867_6805;0.001498876;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
502;ProPSneuk2;21;N67867_6805;0.000269578;Bacteria;Spirochaetota;Leptospirae;NA;NA;NA;NA
503;ProCg1;12;N29777_6890;0.005554269;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
504;ProCg2;7;N29777_6890;0.014581909;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
505;ProCk1;6;N29777_6890;0.043274688;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
506;ProCk2;16;N29777_6890;0.006313506;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
507;ProCk3;6;N29777_6890;0.031463031;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
508;ProLAaltg1;11;N29777_6890;0.001955336;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
509;ProLAaltg2;8;N29777_6890;0.005166932;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
510;ProLAaltg3;6;N29777_6890;0.012461059;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
511;ProLAaltk1;9;N29777_6890;0.002376551;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
512;ProLAaltk2;5;N29777_6890;0.01940552;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
513;ProLAaltk3;3;N29777_6890;0.087808785;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
514;ProLAneug1;6;N29777_6890;0.018206209;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
515;ProLAneug2;7;N29777_6890;0.007081437;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
516;ProLAneug3;5;N29777_6890;0.022645896;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
517;ProLAneuk1;4;N29777_6890;0.019214703;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
518;ProLAneuk2;4;N29777_6890;0.01115673;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
519;ProLAneuk3;5;N29777_6890;0.009103951;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
520;ProLFaltg1;10;N29777_6890;0.008275597;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
521;ProLFaltg2;9;N29777_6890;0.006361323;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
522;ProLFaltg3;16;N29777_6890;0.000187829;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
523;ProLFaltk1;6;N29777_6890;0.020828249;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
524;ProLFaltk2;6;N29777_6890;0.015305058;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
525;ProLFaltk3;8;N29777_6890;0.006217344;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
526;ProLFneug1;7;N29777_6890;0.002108253;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
527;ProLFneug2;11;N29777_6890;0.000441639;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
528;ProLFneug3;8;N29777_6890;0.001520417;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
529;ProLFneuk1;4;N29777_6890;0.014216576;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
530;ProLFneuk2;6;N29777_6890;0.006602648;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
531;ProLFneuk3;5;N29777_6890;0.021935135;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
532;ProPAaltg1;12;N29777_6890;0.00492097;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
533;ProPAaltg2;5;N29777_6890;0.020050498;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
534;ProPAaltg3;8;N29777_6890;0.007705479;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
535;ProPAaltk1;16;N29777_6890;0.004411157;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
536;ProPAaltk2;5;N29777_6890;0.011331445;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
537;ProPAaltk3;5;N29777_6890;0.029949399;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
538;ProPAneug1;10;N29777_6890;0.003641196;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
539;ProPAneug2;9;N29777_6890;0.003218435;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
540;ProPAneug3;14;N29777_6890;0.001111512;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
541;ProPAneuk1;5;N29777_6890;0.018181818;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
542;ProPAneuk2;6;N29777_6890;0.029337197;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
543;ProPAneuk3;4;N29777_6890;0.024681133;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
544;ProPSaltg1;7;N29777_6890;0.012120698;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
545;ProPSaltg2;8;N29777_6890;0.006092824;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
546;ProPSaltg3;6;N29777_6890;0.005178735;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
547;ProPSaltk1;6;N29777_6890;0.010774917;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
548;ProPSaltk2;7;N29777_6890;0.010497586;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
549;ProPSaltk3;5;N29777_6890;0.018495634;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
550;ProPSneug1;4;N29777_6890;0.045834727;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
551;ProPSneug2;5;N29777_6890;0.015346374;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
552;ProPSneug3;6;N29777_6890;0.023149752;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
553;ProPSneuk1;4;N29777_6890;0.016737447;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
554;ProPSneuk2;8;N29777_6890;0.011771577;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
555;ProPSneuk3;5;N29777_6890;0.008412971;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA;NA
556;ProCg1;6;N53522_5191;0.013941348;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
557;ProCg2;8;N53522_5191;0.011392117;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
558;ProCg3;9;N53522_5191;0.011261261;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
559;ProCk1;12;N53522_5191;0.013620885;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
560;ProCk2;7;N53522_5191;0.023976469;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
561;ProCk3;8;N53522_5191;0.02045097;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
562;ProLAaltg1;4;N53522_5191;0.022023258;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
563;ProLAaltg2;3;N53522_5191;0.032790143;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
564;ProLAaltg3;3;N53522_5191;0.071858775;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
565;ProLAaltk1;7;N53522_5191;0.003696858;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
566;ProLAaltk2;4;N53522_5191;0.022250531;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
567;ProLAaltk3;7;N53522_5191;0.011901751;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
568;ProLAneug1;5;N53522_5191;0.028746646;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
569;ProLAneug2;4;N53522_5191;0.039959535;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
570;ProLAneug3;4;N53522_5191;0.073843292;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
571;ProLAneuk1;6;N53522_5191;0.013923698;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
572;ProLAneuk2;9;N53522_5191;0.002677615;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
573;ProLAneuk3;8;N53522_5191;0.002648422;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
574;ProLFaltg1;4;N53522_5191;0.072940724;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
575;ProLFaltg2;4;N53522_5191;0.021628499;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
576;ProLFaltg3;2;N53522_5191;0.020755071;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
577;ProLFaltk1;7;N53522_5191;0.01805893;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
578;ProLFaltk2;8;N53522_5191;0.006006076;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
579;ProLFaltk3;10;N53522_5191;0.003142726;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
580;ProLFneug1;5;N53522_5191;0.004172122;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
581;ProLFneug2;5;N53522_5191;0.002753747;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
582;ProLFneug3;5;N53522_5191;0.005810165;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
583;ProLFneuk1;9;N53522_5191;0.001784634;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
584;ProLFneuk2;10;N53522_5191;0.001783197;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
585;ProLFneuk3;10;N53522_5191;0.002064865;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
586;ProPAaltg1;5;N53522_5191;0.021044515;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
587;ProPAaltg2;7;N53522_5191;0.019505916;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
588;ProPAaltg3;5;N53522_5191;0.01947774;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
589;ProPAaltk1;8;N53522_5191;0.011992832;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
590;ProPAaltk2;9;N53522_5191;0.005665722;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
591;ProPAaltk3;7;N53522_5191;0.014199873;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
592;ProPAneug1;5;N53522_5191;0.023521595;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
593;ProPAneug2;5;N53522_5191;0.008915065;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
594;ProPAneug3;7;N53522_5191;0.011535689;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
595;ProPAneuk1;7;N53522_5191;0.006493506;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
596;ProPAneuk2;10;N53522_5191;0.003451435;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
597;ProPAneuk3;11;N53522_5191;0.002319033;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
598;ProPSaltg1;5;N53522_5191;0.015002543;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
599;ProPSaltg2;4;N53522_5191;0.01255367;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
600;ProPSaltg3;4;N53522_5191;0.010769936;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
601;ProPSaltk1;8;N53522_5191;0.003570757;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
602;ProPSaltk2;5;N53522_5191;0.017286024;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
603;ProPSaltk3;10;N53522_5191;0.005753297;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
604;ProPSneug1;6;N53522_5191;0.018735363;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
605;ProPSneug2;7;N53522_5191;0.00918621;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
606;ProPSneug3;5;N53522_5191;0.023265212;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
607;ProPSneuk1;6;N53522_5191;0.0118661;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
608;ProPSneuk2;11;N53522_5191;0.002336344;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
609;ProPSneuk3;13;N53522_5191;0.001470228;Bacteria;Myxococcota;Polyangia;NA;NA;NA;NA
610;ProCg1;15;N12313_2625;0.002930801;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
611;ProCg2;17;N12313_2625;0.002620187;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
612;ProCg3;14;N12313_2625;0.004914005;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
613;ProCk2;14;N12313_2625;0.008185275;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
614;ProCk3;16;N12313_2625;0.005843134;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
615;ProLAaltg1;19;N12313_2625;0.000308737;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
616;ProLAaltg2;13;N12313_2625;0.001192369;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
617;ProLAaltk2;19;N12313_2625;0.00089172;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
618;ProLAaltk3;19;N12313_2625;0.000576118;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
619;ProLAneug1;12;N12313_2625;0.002874665;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
620;ProLAneug2;16;N12313_2625;0.000843028;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
621;ProLAneuk3;15;N12313_2625;0.000331053;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
622;ProLFaltg2;17;N12313_2625;0.000954198;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
623;ProLFaltk2;19;N12313_2625;0.001182664;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
624;ProLFneug1;16;N12313_2625;0.000177537;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
625;ProPAaltg1;8;N12313_2625;0.007211375;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
626;ProPAaltg2;11;N12313_2625;0.007822169;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
627;ProPAaltg3;15;N12313_2625;0.00192637;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
628;ProPAaltk1;10;N12313_2625;0.009052061;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
629;ProPAaltk2;15;N12313_2625;0;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
630;ProPAaltk3;12;N12313_2625;0.00256167;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
631;ProPAneug2;18;N12313_2625;0.000354028;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
632;ProPAneuk3;15;N12313_2625;0.000496936;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
633;ProPSaltg1;13;N12313_2625;0.002458044;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
634;ProPSaltg2;13;N12313_2625;0.00171744;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
635;ProPSaltg3;11;N12313_2625;0.002337305;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
636;ProPSaltk1;14;N12313_2625;0.000939673;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
637;ProPSaltk2;15;N12313_2625;0.000979775;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
638;ProPSaltk3;15;N12313_2625;0.00137755;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
639;ProPSneug2;16;N12313_2625;0.000972658;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
640;ProPSneuk1;19;N12313_2625;0.001124157;Bacteria;Desulfobacterota;Desulfobacterota Phylum;NA;NA;NA;NA
641;ProCg1;19;N58980_2181;0.001362956;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
642;ProCg2;10;N58980_2181;0.010366826;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
643;ProCg3;6;N58980_2181;0.021294021;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
644;ProLAaltk1;12;N58980_2181;0.001080251;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
645;ProLAaltk2;10;N58980_2181;0.00641189;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
646;ProLAaltk3;11;N58980_2181;0.003723688;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
647;ProLAneug1;18;N58980_2181;0.000574933;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
648;ProLAneug2;20;N58980_2181;0.000674423;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
649;ProLAneuk2;6;N58980_2181;0.006337022;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
650;ProLAneuk3;14;N58980_2181;0.000441404;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
651;ProLFaltg3;22;N58980_2181;9.39E-05;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
652;ProLFaltk2;13;N58980_2181;0.002342138;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
653;ProLFaltk3;12;N58980_2181;0.002753534;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
654;ProLFneug1;20;N58980_2181;0.000110961;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
655;ProLFneuk1;8;N58980_2181;0.003448276;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
656;ProLFneuk2;12;N58980_2181;0.001698857;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
657;ProLFneuk3;7;N58980_2181;0.008216216;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
658;ProPAaltg2;19;N58980_2181;0.001237685;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
659;ProPAaltk2;58;N58980_2181;0;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
660;ProPAneuk1;10;N58980_2181;0.002886003;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
661;ProPAneuk2;8;N58980_2181;0.008585977;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
662;ProPAneuk3;3;N58980_2181;0.040914361;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
663;ProPSaltg1;19;N58980_2181;0.001186642;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
664;ProPSaltk1;13;N58980_2181;0.001566122;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
665;ProPSneuk2;9;N58980_2181;0.007682976;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
666;ProPSneuk3;7;N58980_2181;0.006370988;Bacteria;Firmicutes;Clostridia;NA;NA;NA;NA
667;ProCg1;11;N68082_1028;0.00654308;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
668;ProCg3;18;N68082_1028;0.003685504;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
669;ProCk1;7;N68082_1028;0.040366061;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
670;ProCk2;6;N68082_1028;0.026902965;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
671;ProCk3;5;N68082_1028;0.04734437;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
672;ProLAaltg1;20;N68082_1028;0.000308737;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
673;ProLAaltg2;22;N68082_1028;0.000198728;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
674;ProLAneug1;25;N68082_1028;0.000383289;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
675;ProLAneuk1;17;N68082_1028;0.000556948;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
676;ProLFaltg2;16;N68082_1028;0.001272265;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
677;ProLFaltg3;25;N68082_1028;9.39E-05;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
678;ProPAaltg1;19;N68082_1028;0.00124725;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
679;ProPAaltk2;65;N68082_1028;0;Bacteria;Acidobacteriota;Vicinamibacteria;NA;NA;NA;NA
680;ProCg1;2;N25198_18666;0.185437749;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
681;ProCg2;3;N25198_18666;0.205741627;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
682;ProCg3;2;N25198_18666;0.20966421;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
683;ProCk1;4;N25198_18666;0.119040863;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
684;ProCk2;2;N25198_18666;0.193891497;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
685;ProCk3;4;N25198_18666;0.104427298;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
686;ProLAaltg1;3;N25198_18666;0.02336112;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
687;ProLAaltg2;4;N25198_18666;0.021661367;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
688;ProLAaltg3;4;N25198_18666;0.053790239;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
689;ProLAaltk1;3;N25198_18666;0.034375975;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
690;ProLAaltk2;2;N25198_18666;0.114649682;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
691;ProLAaltk3;2;N25198_18666;0.199266504;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
692;ProLAneug1;3;N25198_18666;0.055193561;Bacteria;Bacteroidota;Bacteroidia;NA;NA;NA;NA
